month,provincia,operator,power_kW,band,usagecost_original,parsed,reason
2025-03,Zamora,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-03,Zamora,,22.0,AC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-03,Zamora,,7.4,AC,"0,39€/kWh",0.39,ok
2025-03,Zamora,,7.4,AC,"0,35€/kWh",0.35,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,50.0,DC,"0,45€/kWh 50kW - 0,39€/kWh 22kW AC",0.45,ok
2025-03,Zamora,,50.0,DC,"0,45€/kWh 50kW - 0,39€/kWh 22kW AC",0.45,ok
2025-03,Zamora,,22.0,AC,"0,45€/kWh 50kW - 0,39€/kWh 22kW AC",0.45,ok
2025-03,Zamora,,7.4,AC,"0,45€/kWh 50kW - 0,39€/kWh 22kW AC",0.45,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,7.4,AC,"0,20€/kWh",0.2,ok
2025-03,Zamora,,22.0,AC,"0,45€/kWh DC - 0,39€/kWh AC ",0.45,ok
2025-03,Zamora,,50.0,DC,"0,45€/kWh DC - 0,39€/kWh AC ",0.45,ok
2025-03,Zamora,,22.0,AC,free,,free
2025-03,Zamora,,3.7,AC,free,,free
2025-03,Zamora,,22.0,AC,Free,,free
2025-03,Zamora,,2.3,AC,,,empty
2025-03,Zamora,,7.4,AC,,,empty
2025-03,Zamora,,22.0,AC,"0,39€/kWh + parking ",0.39,ok
2025-03,Zamora,,3.7,AC,parking fee (12€/day),,no_kwh
2025-03,Zamora,,22.0,AC,,,no_kwh
2025-03,Zamora,,22.0,AC,free,,free
2025-03,Zamora,,22.0,AC,"0,45€/kWh",0.45,ok
2025-03,Zamora,,22.0,AC,Free,,free
2025-03,Zamora,,50.0,DC,"0,47€/kWh",0.47,ok
2025-03,Zamora,,50.0,DC,"0,47€/kWh",0.47,ok
2025-03,Zamora,,43.0,DC,"0,47€/kWh",0.47,ok
2025-03,Zamora,,7.4,AC,free,,free
2025-03,Zamora,,50.0,DC,"0,45€/kWh - 0,39€/kWh 22kW AC",0.45,ok
2025-03,Zamora,,50.0,DC,"0,45€/kWh - 0,39€/kWh 22kW AC",0.45,ok
2025-03,Zamora,,60.0,DC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,3.7,AC,,,empty
2025-03,Zamora,,7.4,AC,"0,35€/kWh",0.35,ok
2025-03,Zamora,,3.7,AC,"0,35€/kWh",0.35,ok
2025-03,Zamora,,100.0,DC,"0,60€/kWh DC",0.6,ok
2025-03,Zamora,,320.0,DC,"0,69€/kWh",0.69,ok
2025-03,Zamora,,7.4,AC,"0,69€/kWh",0.69,ok
2025-03,Zamora,,22.0,AC,Free,,free
2025-03,Zamora,,22.0,AC,Free,,free
2025-03,Zamora,,360.0,DC,"0,55€/kWh",0.55,ok
