month,provincia,operator,power_kW,band,usagecost_original,parsed,reason
2025-05,Córdoba,,7.4,AC,,,empty
2025-05,Córdoba,,7.4,AC,"0,35€/kWh",0.35,ok
2025-05,Córdoba,,7.4,AC,"0,35€/kWh",0.35,ok
2025-05,Córdoba,,22.0,AC,0.35€/kWh ,0.35,ok
2025-05,Córdoba,,100.0,DC,"0,54€/kWh",0.54,ok
2025-05,Córdoba,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-05,Córdoba,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-05,Córdoba,,22.0,AC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-05,Córdoba,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-05,Córdoba,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-05,Córdoba,,22.0,AC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-05,Córdoba,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-05,Córdoba,,50.0,DC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-05,Córdoba,,22.0,AC,"0,50€/kWh DC - 0,45€/kWh AC",0.5,ok
2025-05,Córdoba,,100.0,DC,"0,56€/kWh DC 100-50 kW - 0,41€/kWh AC",0.56,ok
