month,provincia,band,eur_kWh,lat,lon,operator,power_kW
2025-05,Soria,DC,0.45,41.061598502980274,-2.647285323574664,,100.0
2025-05,Soria,DC,0.45,41.06852223381435,-2.63870862020633,,50.0
2025-05,Soria,DC,0.45,41.06852223381435,-2.63870862020633,,50.0
2025-05,Soria,DC,0.45,41.06852223381435,-2.63870862020633,,43.0
2025-05,Soria,AC,0.45,41.06852223381435,-2.63870862020633,,22.0
2025-05,Soria,AC,0.29,41.19997931947535,-2.868074323419478,,22.0
2025-05,Soria,AC,0.35,41.08580331801559,-3.0036868867666726,,7.4
2025-05,Soria,DC,0.39,41.307153077231106,-3.4786275962268576,,30.0
2025-05,Soria,AC,0.39,41.307153077231106,-3.4786275962268576,,22.0
2025-05,Soria,AC,0.39,41.307153077231106,-3.4786275962268576,,3.7
2025-05,Soria,AC,0.4,41.48322469238178,-3.524303623888585,,22.0
2025-05,Soria,AC,0.39,41.823141503873444,-3.485758565999447,,22.0
2025-05,Soria,AC,0.35,41.687296869602875,-3.4812570368736715,,7.4
2025-05,Soria,AC,0.25,41.7174121580417,-3.367056120462223,,7.4
2025-05,Soria,AC,0.2,41.57141742114365,-3.2011005739278744,,7.4
2025-05,Soria,AC,0.2,41.57296567627543,-3.2011627192546257,,7.4
2025-05,Soria,DC,0.54,41.46936136942361,-2.533959618937473,,150.0
2025-05,Soria,DC,0.49,41.47042148923873,-2.530046892277994,,60.0
2025-05,Soria,DC,0.49,41.47042148923873,-2.530046892277994,,300.0
2025-05,Soria,DC,0.47,41.480843186863126,-2.5284308299350187,,50.0
2025-05,Soria,DC,0.47,41.480843186863126,-2.5284308299350187,,43.0
2025-05,Soria,DC,0.47,41.480843186863126,-2.5284308299350187,,50.0
2025-05,Soria,DC,0.4,41.49391673567919,-2.535888533639053,,60.0
2025-05,Soria,AC,0.4,41.49391673567919,-2.535888533639053,,22.0
2025-05,Soria,AC,0.4,41.75244033593415,-2.470327597597816,,7.4
2025-05,Soria,AC,0.46,41.763670898690236,-2.466650768747286,,11.0
2025-05,Soria,AC,0.3,41.76270390815992,-2.469987092413504,,11.0
2025-05,Soria,AC,0.25,41.77203769159149,-2.47356560285823,,22.0
2025-05,Soria,DC,0.58,41.76896446494342,-2.4857278498502637,,210.0
2025-05,Soria,DC,0.6,41.75755663413585,-2.4811418898352144,,100.0
2025-05,Soria,DC,0.6,41.77070448599204,-2.494086001796859,,150.0
2025-05,Soria,DC,0.6,41.77070448599204,-2.494086001796859,,150.0
2025-05,Soria,DC,0.45,41.773158084527495,-2.499624293490342,,50.0
2025-05,Soria,DC,0.45,41.773158084527495,-2.499624293490342,,50.0
2025-05,Soria,DC,0.45,41.773158084527495,-2.499624293490342,,43.0
2025-05,Soria,AC,0.39,41.77519283283203,-2.4837056561408417,,22.0
2025-05,Soria,AC,0.45,41.841295284759525,-2.777937273127833,,22.0
2025-05,Soria,AC,0.35,41.808877270608406,-2.7796402591512788,,7.4
2025-05,Soria,AC,0.25,41.723523114690096,-2.8569198585116737,,7.4
2025-05,Soria,AC,0.39,41.58768075577325,-3.065333255036876,,22.0
2025-05,Soria,DC,0.45,41.58793400817518,-3.067239669142964,,50.0
2025-05,Soria,DC,0.45,41.58793400817518,-3.067239669142964,,50.0
2025-05,Soria,AC,0.45,41.58793400817518,-3.067239669142964,,22.0
2025-05,Soria,AC,0.25,41.72201614753999,-3.048799528786276,,7.0
2025-05,Soria,DC,0.43,41.83690585881063,-3.006758232522792,,50.0
2025-05,Soria,DC,0.43,41.83690585881063,-3.006758232522792,,50.0
2025-05,Soria,AC,0.43,41.83690585881063,-3.006758232522792,,22.0
2025-05,Soria,DC,0.48,41.82766952673714,-3.0717988701067043,,50.0
2025-05,Soria,DC,0.48,41.82766952673714,-3.0717988701067043,,50.0
2025-05,Soria,AC,0.48,41.82766952673714,-3.0717988701067043,,22.0
2025-05,Soria,AC,0.25,42.060270202733506,-2.9928248239441473,,7.0
2025-05,Soria,AC,0.35,41.91217163773317,-2.7594730487679726,,7.4
2025-05,Soria,AC,0.25,41.932201273990216,-2.7761499240959893,,7.4
2025-05,Soria,AC,0.25,41.932201273990216,-2.7761499240959893,,3.7
2025-05,Soria,AC,0.31,41.90876796669991,-2.6460099435612676,,11.0
2025-05,Soria,DC,0.45,42.11231383063105,-2.672448150210357,,50.0
2025-05,Soria,DC,0.45,42.11231383063105,-2.672448150210357,,50.0
2025-05,Soria,AC,0.45,42.11231383063105,-2.672448150210357,,22.0
2025-05,Soria,DC,0.47,42.02289283042998,-3.2949970081295703,,43.0
2025-05,Soria,DC,0.47,42.02289283042998,-3.2949970081295703,,50.0
2025-05,Soria,DC,0.47,42.02289283042998,-3.2949970081295703,,50.0
2025-05,Soria,AC,0.2,42.058822809288785,-3.5221204011313603,,7.4
2025-05,Soria,AC,0.2,42.058822809288785,-3.5221204011313603,,7.4
2025-05,Soria,AC,0.33,42.05948346267752,-3.5141789901091727,,22.0
2025-05,Soria,DC,0.55,42.06954229250766,-3.427122198626364,,100.0
2025-05,Soria,AC,0.2,41.96268191766049,-3.422406923715812,,7.4
2025-05,Soria,AC,0.35,41.8974944338884,-3.4702070068681223,,7.4
2025-05,Soria,DC,0.55,42.07147336373063,-1.7946792379977978,,100.0
2025-05,Soria,DC,0.55,42.07147336373063,-1.7946792379977978,,80.0
2025-05,Soria,DC,0.6,42.11462019160098,-1.7980927978778993,,180.0
2025-05,Soria,DC,0.54,42.11279509880163,-1.789120687869513,,120.0
2025-05,Soria,AC,0.35,42.067366321291786,-2.0083151705635203,,7.4
2025-05,Soria,AC,0.42,42.050385150206864,-1.925411609081607,,22.0
2025-05,Soria,AC,0.37,41.847579106470874,-1.9303857629612367,,22.0
2025-05,Soria,AC,0.37,41.85323413754148,-1.9200960889517944,,3.7
2025-05,Soria,DC,0.47,41.85369837472524,-1.9264023159466035,,50.0
2025-05,Soria,DC,0.47,41.85369837472524,-1.9264023159466035,,50.0
2025-05,Soria,DC,0.47,41.85369837472524,-1.9264023159466035,,43.0
2025-05,Soria,AC,0.37,41.85151998552641,-1.926579669201459,,6.0
2025-05,Soria,AC,0.37,41.856161560926665,-1.9203474477041027,,6.0
2025-05,Soria,DC,0.47,41.840645381771964,-2.044292195842587,,50.0
2025-05,Soria,DC,0.47,41.840645381771964,-2.044292195842587,,50.0
2025-05,Soria,DC,0.47,41.840645381771964,-2.044292195842587,,43.0
2025-05,Soria,DC,0.45,41.840760782286964,-2.0437605960146925,,60.0
2025-05,Soria,AC,0.45,41.840760782286964,-2.0437605960146925,,22.0
2025-05,Soria,AC,0.42,41.762577,-2.457695,,22.0
2025-05,Soria,DC,0.39,41.762952075007234,-2.4123028972388454,,50.0
2025-05,Soria,DC,0.39,41.762952075007234,-2.4123028972388454,,43.0
2025-05,Soria,DC,0.39,41.762952075007234,-2.4123028972388454,,50.0
2025-05,Soria,DC,0.45,41.36525069875225,-2.1693454991101078,,60.0
2025-05,Soria,AC,0.45,41.36525069875225,-2.1693454991101078,,22.0
2025-05,Soria,DC,0.36,41.30757640437449,-2.1227086481094943,,50.0
2025-05,Soria,DC,0.36,41.30757640437449,-2.1227086481094943,,50.0
2025-05,Soria,DC,0.36,41.30757640437449,-2.1227086481094943,,43.0
2025-05,Soria,AC,0.41,41.313033316643185,-2.0029784506113515,,22.0
2025-05,Soria,DC,0.41,41.313033316643185,-2.0029784506113515,,50.0
2025-05,Soria,DC,0.41,41.313033316643185,-2.0029784506113515,,50.0
2025-05,Soria,DC,0.65,41.311297,-2.003104,,350.0
2025-05,Soria,AC,0.41,41.31089250727345,-2.001314773354295,,22.0
2025-05,Soria,DC,0.41,41.31089250727345,-2.001314773354295,,50.0
2025-05,Soria,DC,0.41,41.31089250727345,-2.001314773354295,,50.0
2025-05,Soria,DC,0.65,41.312891,-2.001533,,350.0
2025-05,Soria,DC,0.45,41.306001766497815,-1.9646251423966987,,50.0
2025-05,Soria,DC,0.45,41.306001766497815,-1.9646251423966987,,50.0
2025-05,Soria,DC,0.45,41.306001766497815,-1.9646251423966987,,43.0
2025-05,Soria,DC,0.55,41.30659847216151,-1.9646019862513526,,360.0
2025-05,Soria,DC,0.55,41.30659847216151,-1.9646019862513526,,360.0
2025-05,Soria,DC,0.55,41.30659847216151,-1.9646019862513526,,360.0
2025-05,Soria,DC,0.55,41.30659847216151,-1.9646019862513526,,360.0
2025-05,Soria,DC,0.55,41.30659847216151,-1.9646019862513526,,360.0
2025-05,Soria,DC,0.55,41.30659847216151,-1.9646019862513526,,360.0
2025-05,Soria,AC,0.39,41.19377338953905,-1.7812097883884235,,11.0
2025-05,Soria,DC,0.5,41.189238674958375,-2.40158717008876,,100.0
2025-05,Soria,DC,0.5,41.189238674958375,-2.40158717008876,,50.0
2025-05,Soria,DC,0.5,41.189238674958375,-2.40158717008876,,50.0
2025-05,Soria,DC,0.5,41.189238674958375,-2.40158717008876,,43.0
2025-05,Soria,AC,0.5,41.189238674958375,-2.40158717008876,,22.0
2025-05,Soria,DC,0.47,41.18923882247719,-2.404612538624633,,50.0
2025-05,Soria,DC,0.47,41.18923882247719,-2.404612538624633,,50.0
2025-05,Soria,DC,0.47,41.16877712257781,-2.4215087675266886,,50.0
2025-05,Soria,DC,0.47,41.16877712257781,-2.4215087675266886,,50.0
2025-05,Soria,DC,0.47,41.16877712257781,-2.4215087675266886,,43.0
2025-05,Soria,DC,0.54,41.10686802948513,-2.444916366484307,,100.0
2025-05,Soria,AC,0.54,41.10686802948513,-2.444916366484307,,22.0
2025-05,La Rioja,AC,0.25,42.060270202733506,-2.9928248239441473,,7.0
2025-05,La Rioja,AC,0.25,41.932201273990216,-2.7761499240959893,,7.4
2025-05,La Rioja,AC,0.25,41.932201273990216,-2.7761499240959893,,3.7
2025-05,La Rioja,DC,0.45,42.11231383063105,-2.672448150210357,,50.0
2025-05,La Rioja,DC,0.45,42.11231383063105,-2.672448150210357,,50.0
2025-05,La Rioja,AC,0.45,42.11231383063105,-2.672448150210357,,22.0
2025-05,La Rioja,AC,0.39,42.25542980397077,-2.628237136747458,,7.4
2025-05,La Rioja,AC,0.2,42.33138769547571,-2.5010940806575945,,22.0
2025-05,La Rioja,AC,0.31,42.35384060528989,-2.547712028922888,,22.0
2025-05,La Rioja,DC,0.5,42.42844722914617,-2.559859012285301,,150.0
2025-05,La Rioja,DC,0.5,42.42844722914617,-2.559859012285301,,50.0
2025-05,La Rioja,DC,0.5,42.42844722914617,-2.559859012285301,,50.0
2025-05,La Rioja,DC,0.5,42.42844722914617,-2.559859012285301,,43.0
2025-05,La Rioja,AC,0.5,42.42844722914617,-2.559859012285301,,22.0
2025-05,La Rioja,DC,0.39,42.45435192513929,-2.504013862487284,,50.0
2025-05,La Rioja,DC,0.39,42.45435192513929,-2.504013862487284,,50.0
2025-05,La Rioja,DC,0.39,42.45435192513929,-2.504013862487284,,43.0
2025-05,La Rioja,AC,0.55,42.45369804444215,-2.4726269654240696,,22.0
2025-05,La Rioja,AC,0.58,42.453071234245556,-2.472486639188446,,22.0
2025-05,La Rioja,DC,0.58,42.453071234245556,-2.472486639188446,,60.0
2025-05,La Rioja,AC,0.39,42.4513702183782,-2.471813418797751,,22.0
2025-05,La Rioja,DC,0.5,42.45333776089706,-2.4649670108371993,,43.0
2025-05,La Rioja,DC,0.5,42.45333776089706,-2.4649670108371993,,50.0
2025-05,La Rioja,DC,0.5,42.45333776089706,-2.4649670108371993,,50.0
2025-05,La Rioja,DC,0.47,42.45407245879528,-2.4664525283279772,,50.0
2025-05,La Rioja,DC,0.47,42.45407245879528,-2.4664525283279772,,43.0
2025-05,La Rioja,DC,0.47,42.45407245879528,-2.4664525283279772,,50.0
2025-05,La Rioja,AC,0.39,42.452789327467144,-2.4670511256423424,,11.0
2025-05,La Rioja,DC,0.39,42.452789327467144,-2.4670511256423424,,150.0
2025-05,La Rioja,DC,0.39,42.452789327467144,-2.4670511256423424,,50.0
2025-05,La Rioja,DC,0.39,42.452789327467144,-2.4670511256423424,,50.0
2025-05,La Rioja,DC,0.45,42.46156074943741,-2.469249176555877,,50.0
2025-05,La Rioja,DC,0.45,42.46156074943741,-2.469249176555877,,50.0
2025-05,La Rioja,DC,0.45,42.46156074943741,-2.469249176555877,,43.0
2025-05,La Rioja,DC,0.42,42.45753987654888,-2.4726859684712963,,43.0
2025-05,La Rioja,DC,0.42,42.45753987654888,-2.4726859684712963,,50.0
2025-05,La Rioja,AC,0.2,42.51187377335552,-2.619745661849379,,22.0
2025-05,La Rioja,AC,0.15,42.48176201153649,-2.648213579252115,,22.0
2025-05,La Rioja,DC,0.55,42.41594263788022,-2.718721012356326,,50.0
2025-05,La Rioja,AC,0.2,42.41660900929068,-2.731656205315062,,22.0
2025-05,La Rioja,DC,0.55,42.43157570422315,-2.762913737690269,,360.0
2025-05,La Rioja,DC,0.55,42.43157570422315,-2.762913737690269,,360.0
2025-05,La Rioja,AC,0.19,42.456278284279136,-2.7299932681014525,,3.7
2025-05,La Rioja,DC,0.54,42.513213091475876,-2.753031528481273,,180.0
2025-05,La Rioja,DC,0.54,42.51179727391707,-2.754555003297952,,180.0
2025-05,La Rioja,DC,0.54,42.324728180017274,-2.866310730674286,,100.0
2025-05,La Rioja,DC,0.45,42.33379176563568,-3.0117630349868705,,50.0
2025-05,La Rioja,DC,0.45,42.33379176563568,-3.0117630349868705,,50.0
2025-05,La Rioja,AC,0.45,42.33379176563568,-3.0117630349868705,,22.0
2025-05,La Rioja,AC,0.45,42.33379176563568,-3.0117630349868705,,22.0
2025-05,La Rioja,DC,0.45,42.63759990895724,-3.110574836395017,,50.0
2025-05,La Rioja,DC,0.45,42.63759990895724,-3.110574836395017,,50.0
2025-05,La Rioja,AC,0.35,42.587694095400025,-2.962940671658771,,22.0
2025-05,La Rioja,AC,0.35,42.587694095400025,-2.962940671658771,,22.0
2025-05,La Rioja,AC,0.47,42.535486476424836,-2.914611410170437,,22.0
2025-05,La Rioja,DC,0.48,42.539643118286875,-2.9159896359229833,,30.0
2025-05,La Rioja,DC,0.54,42.568381199565096,-2.8611127288070293,,100.0
2025-05,La Rioja,AC,0.39,42.54276627642881,-2.7851391900187537,,22.0
2025-05,La Rioja,DC,0.5,42.56427782454287,-2.837418702277432,,50.0
2025-05,La Rioja,DC,0.5,42.56427782454287,-2.837418702277432,,50.0
2025-05,La Rioja,DC,0.5,42.56427782454287,-2.837418702277432,,43.0
2025-05,La Rioja,DC,0.5,42.56624923702688,-2.8394444636111302,,50.0
2025-05,La Rioja,DC,0.5,42.56624923702688,-2.8394444636111302,,50.0
2025-05,La Rioja,AC,0.5,42.56624923702688,-2.8394444636111302,,22.0
2025-05,La Rioja,AC,0.25,42.57565267127376,-2.8531239207176213,,22.0
2025-05,La Rioja,AC,0.35,42.58563246261815,-2.8461575670717423,,11.0
2025-05,La Rioja,DC,0.47,42.57072988475983,-2.7617332948136664,,50.0
2025-05,La Rioja,DC,0.47,42.57072988475983,-2.7617332948136664,,50.0
2025-05,La Rioja,DC,0.47,42.57072988475983,-2.7617332948136664,,43.0
2025-05,La Rioja,AC,0.4,42.57193153436603,-2.7554389368750662,,22.0
2025-05,La Rioja,AC,0.39,42.550361731566255,-2.6686204736681702,,22.0
2025-05,La Rioja,DC,0.45,42.57575668209688,-2.6386512690764334,,50.0
2025-05,La Rioja,DC,0.45,42.57575668209688,-2.6386512690764334,,50.0
2025-05,La Rioja,AC,0.45,42.57575668209688,-2.6386512690764334,,22.0
2025-05,La Rioja,DC,0.47,42.54722995095372,-2.5797485877944837,,50.0
2025-05,La Rioja,DC,0.47,42.54722995095372,-2.5797485877944837,,50.0
2025-05,La Rioja,DC,0.47,42.54722995095372,-2.5797485877944837,,43.0
2025-05,La Rioja,DC,0.55,42.555151119753845,-2.1808018977108077,,360.0
2025-05,La Rioja,DC,0.55,42.555151119753845,-2.1808018977108077,,360.0
2025-05,La Rioja,AC,0.35,42.61964915678692,-1.9553536225414518,,7.4
2025-05,La Rioja,DC,0.55,42.07147336373063,-1.7946792379977978,,100.0
2025-05,La Rioja,DC,0.55,42.07147336373063,-1.7946792379977978,,80.0
2025-05,La Rioja,DC,0.6,42.11462019160098,-1.7980927978778993,,180.0
2025-05,La Rioja,DC,0.54,42.11279509880163,-1.789120687869513,,120.0
2025-05,La Rioja,DC,0.47,42.136627801891876,-1.699791357396407,,50.0
2025-05,La Rioja,DC,0.47,42.136627801891876,-1.699791357396407,,50.0
2025-05,La Rioja,DC,0.47,42.136627801891876,-1.699791357396407,,43.0
2025-05,La Rioja,DC,0.55,42.134615519046264,-1.6993368094115908,,180.0
2025-05,La Rioja,DC,0.55,42.134615519046264,-1.6993368094115908,,180.0
2025-05,La Rioja,DC,0.55,42.134615519046264,-1.6993368094115908,,180.0
2025-05,La Rioja,DC,0.55,42.134615519046264,-1.6993368094115908,,180.0
2025-05,La Rioja,DC,0.55,42.134615519046264,-1.6993368094115908,,180.0
2025-05,La Rioja,DC,0.55,42.134615519046264,-1.6993368094115908,,180.0
2025-05,La Rioja,AC,0.55,42.134615519046264,-1.6993368094115908,,22.0
2025-05,La Rioja,AC,0.25,42.17232478265606,-1.744951682279634,,22.0
2025-05,La Rioja,DC,0.55,42.173225415039695,-1.6989800622422422,,150.0
2025-05,La Rioja,DC,0.39,42.182807415401356,-1.7621015523874632,,50.0
2025-05,La Rioja,DC,0.39,42.182807415401356,-1.7621015523874632,,43.0
2025-05,La Rioja,DC,0.39,42.182807415401356,-1.7621015523874632,,50.0
2025-05,La Rioja,AC,0.26,42.2450881071982,-1.7779583584060674,,22.0
2025-05,La Rioja,AC,0.4,42.32502916672317,-1.7478923691543855,,7.4
2025-05,La Rioja,AC,0.4,42.32502916672317,-1.7478923691543855,,22.0
2025-05,La Rioja,DC,0.42,42.26352676536811,-1.7386137047160446,,50.0
2025-05,La Rioja,DC,0.42,42.26352676536811,-1.7386137047160446,,50.0
2025-05,La Rioja,AC,0.42,42.26352676536811,-1.7386137047160446,,22.0
2025-05,La Rioja,DC,0.55,42.52333053422126,-1.685121296404418,,100.0
2025-05,La Rioja,DC,0.55,42.52333053422126,-1.685121296404418,,80.0
2025-05,La Rioja,AC,0.6,42.29504822015298,-1.9550992768237165,,22.0
2025-05,La Rioja,DC,0.6,42.29504822015298,-1.9550992768237165,,100.0
2025-05,La Rioja,DC,0.54,42.29177625716903,-1.9710924306491222,,120.0
2025-05,La Rioja,DC,0.54,42.29240071162752,-1.9695959846677624,,120.0
2025-05,La Rioja,DC,0.47,42.30267276862287,-1.9748641434464957,,50.0
2025-05,La Rioja,DC,0.47,42.30267276862287,-1.9748641434464957,,43.0
2025-05,La Rioja,DC,0.47,42.30267276862287,-1.9748641434464957,,50.0
2025-05,La Rioja,DC,0.45,42.30659543847261,-1.9712994208920236,,50.0
2025-05,La Rioja,DC,0.45,42.30659543847261,-1.9712994208920236,,50.0
2025-05,La Rioja,DC,0.45,42.30659543847261,-1.9712994208920236,,43.0
2025-05,La Rioja,DC,0.5,42.30908633925728,-1.9550563360041906,,50.0
2025-05,La Rioja,DC,0.5,42.30908633925728,-1.9550563360041906,,50.0
2025-05,La Rioja,DC,0.5,42.30908633925728,-1.9550563360041906,,43.0
2025-05,La Rioja,AC,0.4,42.333267781219206,-1.9312185625660163,,11.0
2025-05,La Rioja,DC,0.39,42.35052274306838,-1.9380494198801443,,50.0
2025-05,La Rioja,DC,0.39,42.35052274306838,-1.9380494198801443,,50.0
2025-05,La Rioja,DC,0.39,42.35052274306838,-1.9380494198801443,,43.0
2025-05,La Rioja,DC,0.55,42.319753421475326,-1.9994898753126051,,360.0
2025-05,La Rioja,DC,0.55,42.319753421475326,-1.9994898753126051,,360.0
2025-05,La Rioja,DC,0.55,42.319753421475326,-1.9994898753126051,,360.0
2025-05,La Rioja,DC,0.55,42.319753421475326,-1.9994898753126051,,360.0
2025-05,La Rioja,AC,0.55,42.319753421475326,-1.9994898753126051,,22.0
2025-05,La Rioja,DC,0.55,42.234448639745835,-2.063229917673766,,50.0
2025-05,La Rioja,DC,0.47,42.2301278733716,-2.085288127842091,,43.0
2025-05,La Rioja,DC,0.47,42.2301278733716,-2.085288127842091,,50.0
2025-05,La Rioja,DC,0.47,42.2301278733716,-2.085288127842091,,50.0
2025-05,La Rioja,AC,0.5,42.23541728646353,-2.088585001103638,,22.0
2025-05,La Rioja,DC,0.5,42.23541728646353,-2.088585001103638,,50.0
2025-05,La Rioja,DC,0.5,42.23541728646353,-2.088585001103638,,50.0
2025-05,La Rioja,AC,0.39,42.4262775679901,-2.265724843919571,,22.0
2025-05,La Rioja,DC,0.5,42.431688950596936,-2.2809206128872574,,120.0
2025-05,La Rioja,DC,0.5,42.431688950596936,-2.2809206128872574,,50.0
2025-05,La Rioja,AC,0.5,42.431688950596936,-2.2809206128872574,,22.0
2025-05,La Rioja,DC,0.5,42.4307545757689,-2.280444462082272,,50.0
2025-05,La Rioja,AC,0.5,42.4307545757689,-2.280444462082272,,22.0
2025-05,La Rioja,DC,0.5,42.4307545757689,-2.280444462082272,,50.0
2025-05,La Rioja,DC,0.65,42.45030503149786,-2.3695303278166193,,350.0
2025-05,La Rioja,DC,0.54,42.4503007437597,-2.3702495664468586,,180.0
2025-05,La Rioja,DC,0.65,42.44985328209029,-2.369773870339884,,350.0
2025-05,La Rioja,DC,0.54,42.45010607412115,-2.3704140758187577,,180.0
2025-05,La Rioja,DC,0.54,42.487672854216356,-2.4268540507259786,,150.0
2025-05,La Rioja,AC,0.39,42.46912046969277,-2.4325082003792886,,22.0
2025-05,La Rioja,DC,0.47,42.48241800000014,-2.43854999999985,,50.0
2025-05,La Rioja,DC,0.47,42.48241800000014,-2.43854999999985,,50.0
2025-05,La Rioja,DC,0.47,42.48241800000014,-2.43854999999985,,43.0
2025-05,La Rioja,DC,0.54,42.47987250900087,-2.456848900653142,,150.0
2025-05,La Rioja,AC,0.38,42.46701995497432,-2.4483440397922323,,22.0
2025-05,La Rioja,AC,0.32,42.46241165067204,-2.4428157459525437,,7.4
2025-05,La Rioja,AC,0.2,42.46377141264145,-2.446589361291956,,7.4
2025-05,La Rioja,AC,0.2,42.46377141264145,-2.446589361291956,,2.3
2025-05,La Rioja,AC,0.45,42.46388070351651,-2.4487183072168364,,22.0
2025-05,La Rioja,AC,0.38,42.46454787008747,-2.4521892363484596,,22.0
2025-05,La Rioja,AC,0.39,42.46528464796373,-2.454002552747909,,7.0
2025-05,La Rioja,DC,0.54,42.452994262991325,-2.448389385384587,,180.0
2025-05,La Rioja,AC,0.42,42.45446823094014,-2.443942283181201,,22.0
2025-05,La Rioja,AC,0.42,42.45446823094014,-2.443942283181201,,3.7
2025-05,La Rioja,DC,0.47,42.45643304512038,-2.432165816585325,,50.0
2025-05,La Rioja,DC,0.47,42.45643304512038,-2.432165816585325,,50.0
2025-05,La Rioja,DC,0.47,42.45643304512038,-2.432165816585325,,43.0
2025-05,La Rioja,AC,0.39,42.46312586630981,-2.4342397597706054,,11.0
2025-05,La Rioja,AC,0.25,42.46450688858661,-2.433949508612784,,22.0
2025-05,La Rioja,AC,0.5,42.461704812880726,-2.4214751700200168,,22.0
2025-05,La Rioja,DC,0.5,42.461704812880726,-2.4214751700200168,,60.0
2025-05,La Rioja,AC,0.5,42.461704812880726,-2.4214751700200168,,22.0
2025-05,La Rioja,DC,0.55,42.4559170412154,-2.407486671439756,,300.0
2025-05,La Rioja,AC,0.55,42.4559170412154,-2.407486671439756,,22.0
2025-05,La Rioja,AC,0.32,42.452468017697555,-2.408951849910949,,22.0
2025-05,La Rioja,DC,0.47,42.460198,-2.407372,,43.0
2025-05,La Rioja,DC,0.47,42.460198,-2.407372,,50.0
2025-05,La Rioja,DC,0.47,42.460198,-2.407372,,50.0
2025-05,La Rioja,DC,0.5,42.4603679,-2.4058718,,100.0
2025-05,La Rioja,DC,0.5,42.4603679,-2.4058718,,50.0
2025-05,La Rioja,AC,0.5,42.4603679,-2.4058718,,22.0
2025-05,La Rioja,DC,0.54,42.46285348976468,-2.420199006814073,,100.0
2025-05,La Rioja,AC,0.54,42.46285348976468,-2.420199006814073,,22.0
2025-05,La Rioja,DC,0.45,42.471980774050195,-2.417481077834964,,50.0
2025-05,La Rioja,DC,0.45,42.471980774050195,-2.417481077834964,,50.0
2025-05,La Rioja,AC,0.22,42.46390628048198,-2.39863130590345,,22.0
2025-05,La Rioja,DC,0.54,42.45499993681884,-2.3976363197219257,,150.0
2025-05,La Rioja,DC,0.54,42.422459957044396,-2.4183685373679964,,50.0
2025-05,La Rioja,DC,0.54,42.422459957044396,-2.4183685373679964,,50.0
2025-05,La Rioja,AC,0.54,42.422459957044396,-2.4183685373679964,,22.0
2025-05,La Rioja,DC,0.54,42.42308056854273,-2.4196023476253004,,100.0
2025-05,La Rioja,DC,0.54,42.42781447824498,-2.4181718099761156,,50.0
2025-05,La Rioja,DC,0.54,42.42781447824498,-2.4181718099761156,,50.0
2025-05,La Rioja,AC,0.54,42.42781447824498,-2.4181718099761156,,22.0
2025-05,La Rioja,DC,0.54,42.430333314805154,-2.417800869555947,,100.0
2025-05,La Rioja,DC,0.54,42.42331019800821,-2.4214783237028144,,50.0
2025-05,La Rioja,DC,0.54,42.42331019800821,-2.4214783237028144,,50.0
2025-05,La Rioja,AC,0.54,42.42331019800821,-2.4214783237028144,,22.0
2025-05,La Rioja,AC,0.25,42.35528695982714,-2.387509878000401,,22.0
2025-05,La Rioja,AC,0.35,42.067366321291786,-2.0083151705635203,,7.4
2025-05,La Rioja,AC,0.42,42.050385150206864,-1.925411609081607,,22.0
2025-05,Ceuta,AC,0.25,35.88050398811359,-5.336311796559187,,22.0
2025-05,Ávila,AC,0.2,40.826208763280846,-5.515961515564072,,7.4
2025-05,Ávila,DC,0.47,40.82104868930182,-5.513646797312305,,50.0
2025-05,Ávila,DC,0.47,40.82104868930182,-5.513646797312305,,50.0
2025-05,Ávila,DC,0.47,40.82104868930182,-5.513646797312305,,43.0
2025-05,Ávila,DC,0.45,40.8105351538469,-5.6316551447289385,,50.0
2025-05,Ávila,DC,0.45,40.8105351538469,-5.6316551447289385,,50.0
2025-05,Ávila,DC,0.45,40.8105351538469,-5.6316551447289385,,43.0
2025-05,Ávila,DC,0.69,40.699102215970015,-5.623406892729179,,360.0
2025-05,Ávila,DC,0.69,40.699102215970015,-5.623406892729179,,180.0
2025-05,Ávila,DC,0.69,40.699102215970015,-5.623406892729179,,80.0
2025-05,Ávila,DC,0.47,40.895915992734416,-5.662754210492608,,50.0
2025-05,Ávila,DC,0.47,40.895915992734416,-5.662754210492608,,50.0
2025-05,Ávila,DC,0.47,40.895915992734416,-5.662754210492608,,43.0
2025-05,Ávila,DC,0.47,40.893826722371756,-5.657571734755152,,50.0
2025-05,Ávila,DC,0.47,40.893826722371756,-5.657571734755152,,50.0
2025-05,Ávila,DC,0.47,40.893826722371756,-5.657571734755152,,43.0
2025-05,Ávila,AC,0.38,40.88038357340301,-5.582117977223902,,7.4
2025-05,Ávila,DC,0.47,40.94973302044508,-5.6102053285223406,,50.0
2025-05,Ávila,DC,0.47,40.94973302044508,-5.6102053285223406,,43.0
2025-05,Ávila,DC,0.47,40.94973302044508,-5.6102053285223406,,50.0
2025-05,Ávila,AC,0.25,40.9487016500656,-5.614359208290807,,22.0
2025-05,Ávila,AC,0.39,40.94995414496782,-5.626166274903397,,7.3
2025-05,Ávila,AC,0.42,40.94646426616265,-5.640795844681747,,22.0
2025-05,Ávila,DC,0.45,40.946733542038544,-5.64253184984068,,50.0
2025-05,Ávila,DC,0.45,40.946733542038544,-5.64253184984068,,50.0
2025-05,Ávila,AC,0.25,40.94722029356265,-5.6416019231799055,,7.4
2025-05,Ávila,DC,0.49,40.95008876873078,-5.640885117033605,,90.0
